reviewId,userName,userImage,score,title,text,thumbsUp,replyText,version,appVersion,date,url
"ffc9b2c3-aaf0-45f6-907f-b4ab148e513c","Peter Mcclements","https://play-lh.googleusercontent.com/a-/ALV-UjXu0J5D59SP1AzVkyvlH3vHU0Pzyb0-np0mdBm5cN0q01LusUUzjQ","5",,"Great app with excellent regex options.","0","","2014.03","","2022-04-19T13:21:36.475Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=ffc9b2c3-aaf0-45f6-907f-b4ab148e513c"
"f5568d8d-ece2-45ef-b776-5834b3350d7f","Pinaki Gupta (Appu)","https://play-lh.googleusercontent.com/a-/ALV-UjVusFl_0IboeLlDHOox_s32PyW9OovqTsxmbwtXyGeF08KZEQtlCg","5",,"Absolutely brilliant!","0","","2014.03","","2022-04-11T16:56:01.150Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=f5568d8d-ece2-45ef-b776-5834b3350d7f"
"81ec158a-65e4-413d-b9c5-440159ab0591","zipcode786","https://play-lh.googleusercontent.com/a-/ALV-UjUaqikUR_CSu1PFUYV9wHr6Fguz7vwMrEwtVzzosufdvVkG1xc","4",,"Please update","0","","","","2022-04-09T16:40:13.833Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=81ec158a-65e4-413d-b9c5-440159ab0591"
"04daee5a-e553-4114-837f-246afff1f88f","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5",,"FEB 2022 Had the need to use aGrep again, this time Android 11. aGrep found the desired regex matches👍🏽 Previous: First used on Jellybean. Had use for now on my P2XL. Still working after all these years👏🏻 aGrep finds hits AND if you press on a hit will open the input file and position to the highlighted string. Can find phrases without squotes,dquotes, just enable regular expression (with or without using a regex) And it's hold press target directory to select; not tap.","6","","2014.03","","2022-02-07T18:11:33.293Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=04daee5a-e553-4114-837f-246afff1f88f"
"0c32c96a-b3e0-47f4-a423-f2ca714e84d9","Elon Gates","https://play-lh.googleusercontent.com/a/ACg8ocKBfCvyZTS0U-7G7bxCukDMXaT9WDOQeLKtifOU9vcJFOtsuQ=mo","5",,"Everyone needs a grep","0","","2014.03","","2022-01-22T14:27:48.780Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=0c32c96a-b3e0-47f4-a423-f2ca714e84d9"
"c28c168e-7d18-4d5f-8f94-1976f1ef49d0","John Helmich","https://play-lh.googleusercontent.com/a/ACg8ocIc-j5lGluZebFX1-6uyVzbBTSIaaXZZ18yGkzmssG2vfR21Q=mo","5",,"Solid GUI grep; easy to customize","0","","2014.03","","2021-08-22T19:29:28.658Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=c28c168e-7d18-4d5f-8f94-1976f1ef49d0"
"0da5df92-551d-44ff-a13a-dd46d6e1650e","Pete Taylor","https://play-lh.googleusercontent.com/a-/ALV-UjW9qT_PxlF2wCftcXcl9catIDnC7lFz2uRbNf-3i49v9mHjwrI","4",,"Works well, wish it had a voice interface","1","","2014.03","","2021-03-16T12:51:50.288Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=0da5df92-551d-44ff-a13a-dd46d6e1650e"
"a3fafde5-914f-4e96-af90-f1eb652147b6","Every Holycrap (Lightbulb)","https://play-lh.googleusercontent.com/a-/ALV-UjWIzWRRLetEbgDQtqvArwuKtAMIRZSYnXPAWNKmZ3mu-7mURYjF","2",,"it doesnt have features like select-rename-copy-paste-move (words, file) :(","3","","2014.03","","2021-03-01T20:22:16.316Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=a3fafde5-914f-4e96-af90-f1eb652147b6"
"90b3e710-240c-48dc-8a67-80e43299a172","Christopher McVicar","https://play-lh.googleusercontent.com/a-/ALV-UjUo9dyxgjLOPg36eponlP0cdqhP3FRMGspIoP-rxPFXemg_2QJ_","1",,"Doesn't work, even with a test file.","0","","2014.03","","2021-01-05T12:03:50.662Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=90b3e710-240c-48dc-8a67-80e43299a172"
"f1213c41-fc78-4856-aa5a-c3de3acad4b6","Michael Clark","https://play-lh.googleusercontent.com/a/ACg8ocIiFO6w3tOCoyP7rzFRJ7YhA-t_ZZuLUvIp6Ee3riN4V7kMPg=mo","5",,"Regular expression searches. Indispensable!","2","","2014.03","","2020-09-15T19:02:34.777Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=f1213c41-fc78-4856-aa5a-c3de3acad4b6"
"ac905585-5851-450f-88ad-abc1525079c2","Okechukwu Okafor","https://play-lh.googleusercontent.com/a-/ALV-UjV7Ft2raIh07o-f-gtxGXeqMi5O-FQaU-MFXAPygp2APJBolZCz","5",,"Great app! I never knew that such existed on Andoid. A TIP: within a folder I give my files different extensions (e.g md, Rmd, txt) and then when I search I can opt for 1 or more of these extensions in order to streamline my search.","2","","2014.03","","2020-06-25T09:39:40.318Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=ac905585-5851-450f-88ad-abc1525079c2"
"1393267a-2de7-480c-a237-a5a68ad76052","Chris M12","https://play-lh.googleusercontent.com/a-/ALV-UjU2NhMoTM1S4fSQ3oKm7RpwA7-3rT6U6t-lhGuhgYC64sLV-kQP","5",,"Excellent tool for me to find past events from technical records over many years","0","","2014.03","","2020-06-14T09:17:24.325Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=1393267a-2de7-480c-a237-a5a68ad76052"
"e0d822f2-c005-4da1-971f-33a2365f9163","A Google user","https://play-lh.googleusercontent.com/a-/ALV-UjUhReJnaiiRSohO-k6Up_jEb-NMbwwWZWZpE8cPxZQgwmiVqrB6","5",,"aGrep v 2014.03 on Android 8.1.0 works if you read ALL the reviews, some of which have helpful instructions such as Tap & HOLD target directory name to select it.","4","","","","2020-05-28T11:23:34.536Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=e0d822f2-c005-4da1-971f-33a2365f9163"
"7319bd82-24ed-400e-8feb-4b2e8d5ee3fa","OGO JUDE","https://play-lh.googleusercontent.com/a/ACg8ocLBl1EC2SiSuHo8DRrHZJITcJQ0D0PHhwpsSaRA0gniEpdVEg=mo","5",,"Great","0","","2014.03","","2020-05-21T22:11:36.994Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=7319bd82-24ed-400e-8feb-4b2e8d5ee3fa"
"298184d7-1845-44e8-867e-f3a02f947c14","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5",,"Congratulation for creating such a wonderful great fast free app. Highly appreciated. 5 star.","2","","2014.03","","2020-04-11T12:33:09.713Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=298184d7-1845-44e8-867e-f3a02f947c14"
